collected_frames,rew/shaping,rew/step_penalty,rew/terminal_bonus,rew/total_reward,rew/action_bonus,rew/roll_penalty,rew/roll_rate_penalty,rew/pitch_penalty,rew/pitch_rate_penalty
8781824,0.1702629467472434,-0.19999999999999954,-0.00042724609375,-0.028461653093472705,0.06729940907098353,-0.0016638179840811063,-0.025930538133252412,-0.006429559594835155,-0.03157407710386906
8847360,0.15833950694650412,-0.19999999999999954,0.000213623046875,-0.04113064101693453,0.06782936659874395,-0.0018858749645005446,-0.026362488162703812,-0.007804496442986419,-0.03146179040777497
8912896,0.14963407441973686,-0.19999999999999954,-0.00128173828125,-0.05409894741023891,0.06764532258966938,-0.0022816363434685627,-0.02753489244787488,-0.009272019182390068,-0.031015157481306233
8978432,0.26057692512404174,-0.19999999999999954,-0.000213623046875,0.061870344579801895,0.06685272743925452,-0.000817745574181572,-0.026645158402970992,-0.007110132763955335,-0.03077170840697363
9043968,0.19173126597888768,-0.19999999999999954,0.0,-0.018414784970445908,0.06768248969456181,-0.00260018651442806,-0.031457665987545624,-0.011549979397386778,-0.03222070545598399
9109504,0.16394111805129796,-0.19999999999999954,-0.00042724609375,-0.045238623046316206,0.06640938692726195,-0.0030756749511056114,-0.030407414029468782,-0.011439305315434467,-0.030240073247114196
9175040,0.1570284829940647,-0.19999999999999954,-0.000640869140625,-0.05305079495883547,0.06587145043886267,-0.003420111912419088,-0.02992724024807103,-0.0120483979335404,-0.02991732042573858
9240576,0.1529038428561762,-0.19999999999999954,0.00128173828125,-0.055719851137837395,0.06548078355262987,-0.004090337071829708,-0.029720496138907038,-0.012391159361868631,-0.029184257029555738
9306112,0.23803608387243003,-0.19999999999999954,0.0,0.04022444444672146,0.06466781860217452,-0.0011052059776375245,-0.026579550678434316,-0.006417361266358057,-0.028377338385325857
9371648,0.19602453080005944,-0.19999999999999954,-0.000213623046875,-0.015401815538098163,0.0662846946506761,-0.003169920568325324,-0.033455169381340966,-0.011337414078298025,-0.02953442433499731
9437184,0.17192076263017952,-0.19999999999999954,-0.001068115234375,-0.04039771290263161,0.06723948603030294,-0.003240291751353652,-0.03240970584738534,-0.012002759096503723,-0.030841104948194697
9502720,0.16151121619623154,-0.19999999999999954,-0.00128173828125,-0.05010603340633679,0.06607619393616915,-0.003158104449539678,-0.03126647594035603,-0.012449435183953028,-0.029541667012381367
9568256,0.16142773069441319,-0.19999999999999954,0.0008544921875,-0.04538081492501078,0.06602612222195603,-0.0030733652001799783,-0.028973192980629392,-0.012283419557206798,-0.02936067132395692
9633792,0.24029298010282218,-0.19999999999999954,0.000213623046875,0.054598366401478415,0.06518173555377871,-0.0005414244559460712,-0.020793498370039742,-0.002918777485319879,-0.026836269564228132
9699328,0.1873303597094491,-0.19999999999999954,0.0,-0.007799037279255572,0.06705504393903539,-0.0013393429171628668,-0.024028200597967952,-0.005789985982119106,-0.031026909346110187
9764864,0.18294304329901934,-0.19999999999999954,-0.00042724609375,-0.014006226289893675,0.06708079762756824,-0.0012973820421393611,-0.02425074580241926,-0.005600361633696593,-0.03245359248830937
9830400,0.16467719164211303,-0.19999999999999954,-0.0008544921875,-0.03468635196804826,0.06776331411674619,-0.0016720979838282801,-0.025078118487726897,-0.006674298867437756,-0.0328509391983971
9895936,0.15476616472005844,-0.19999999999999954,-0.00042724609375,-0.04363906229264103,0.06722538112080656,-0.00199691549732961,-0.024511816183803603,-0.006697994067508262,-0.03199722993304022
9961472,0.24742945889011025,-0.19999999999999954,0.000213623046875,0.05979556855163537,0.06523784276214428,-0.0006429011800719309,-0.020887179089186247,-0.003006200012350746,-0.02854907496657688
10027008,0.20413506997283548,-0.19999999999999954,0.0,0.003554738032107707,0.06859692046418786,-0.0012852504469265114,-0.024373319422011264,-0.006705299219902372,-0.03681431119912304
10092544,0.17815343278925866,-0.19999999999999954,0.0,-0.0182757194070291,0.06825159583240747,-0.0013677143342647469,-0.02313017209235113,-0.0052604062111640815,-0.03492358056246303
10158080,0.16336359770502895,-0.19999999999999954,0.0,-0.03517479521542555,0.06838699529180303,-0.0018538975600677077,-0.023853373248130083,-0.0059896356469835155,-0.035228530352469534
10223616,0.15851892868522555,-0.19999999999999954,-0.00042724609375,-0.04093185540114064,0.06780823710141703,-0.002172571897972375,-0.02427234897913877,-0.006738528943969868,-0.033653492442681454
10289152,0.2422916217474267,-0.19999999999999954,-0.000213623046875,0.051765128737315536,0.0638423684576992,-0.0009892003740787914,-0.021711316032451577,-0.003037161947304412,-0.028417891153367236
10354688,0.19273304333910346,-0.19999999999999954,0.0,-0.006922114548615355,0.06708485441049561,-0.0019543861199053936,-0.026271340990206227,-0.006064266384782968,-0.0324500157876173
10420224,0.1751538923708722,-0.19999999999999954,-0.000213623046875,-0.02312647046164784,0.06701561214867979,-0.0022030837144484394,-0.02500960226461757,-0.004708885055151768,-0.03316077825729735
10485760,0.15770036063622683,-0.19999999999999954,-0.000213623046875,-0.04159053333569318,0.06632197770522907,-0.002184432902140543,-0.023820232177968137,-0.00602112273190869,-0.03337335582182277
10551296,0.15717053215485066,-0.19999999999999954,-0.000640869140625,-0.0413079817299149,0.06604956364026293,-0.002416041876131203,-0.02326374241965823,-0.006309404085186543,-0.03189948144427035
10616832,0.2497108879033476,-0.19999999999999954,0.0,0.06504719115309854,0.06356805676477961,-0.0006737554942901625,-0.018039637230685912,-0.002573370625214011,-0.026944079058011994
10682368,0.1908533697715029,-0.19999999999999954,-0.000213623046875,-0.0008368682920263382,0.06670183525420725,-0.0013676823436981067,-0.021127603846252896,-0.004686843723902712,-0.030995876586530358
10747904,0.16727540479041636,-0.19999999999999954,-0.0008544921875,-0.023802074772902415,0.06599421193823218,-0.0012797885265172226,-0.019973940652562305,-0.00455434683317435,-0.03041263534396421
10813440,0.15038013842422515,-0.19999999999999954,-0.000213623046875,-0.04113169463380473,0.06619426383986138,-0.001263344252947718,-0.01990724565985147,-0.00545604650687892,-0.030865925480611622
10878976,0.1515574314398691,-0.19999999999999954,0.0,-0.04186480191128794,0.06529656110797077,-0.0012405677789502079,-0.02157969807740301,-0.006275641659158282,-0.029624806804349646
10944512,0.24165959400124848,-0.19999999999999954,0.0,0.05335385315265739,0.06358074399759062,-0.0007923912353362539,-0.020833303555264138,-0.0027849400480590703,-0.027475849303300492
11010048,0.18565541331190616,-0.19999999999999954,-0.000640869140625,-0.013154846742963855,0.06635355396429077,-0.0017056066453733365,-0.024610975931864232,-0.005169989181013079,-0.033035572778317146
11075584,0.17945924529340118,-0.19999999999999954,0.000213623046875,-0.01557568961106881,0.06526456261053681,-0.0013542717560994788,-0.0225035302573815,-0.0047099187431740575,-0.03194564192381222
11141120,0.15849882585462183,-0.19999999999999954,-0.000213623046875,-0.03706233364937361,0.065792694571428,-0.0018143186998713645,-0.022259853198193014,-0.00570735401197453,-0.031358603402622975
11206656,0.15221547754481435,-0.19999999999999954,0.0,-0.04407282549072988,0.06613804816151969,-0.002349106092879083,-0.023428644111845642,-0.005916330475884024,-0.03073359970585443
11272192,0.24829616129864007,-0.19999999999999954,0.000213623046875,0.054784162723080954,0.06274720272631384,-0.0011270292957306083,-0.02376557204843266,-0.003191088343555748,-0.02838802720361855
11337728,0.20423857844434679,-0.19999999999999954,0.0,-0.004675960272379598,0.06561962174600922,-0.001924855966535688,-0.030478343542199582,-0.006628227136388887,-0.03550273075234145
11403264,0.18004111107438803,-0.19999999999999954,0.0,-0.02267722370379488,0.0660691104712896,-0.0025475757884123595,-0.027374604251235723,-0.0044999123783782125,-0.03436535022046883
11468800,0.1659874633187428,-0.19999999999999954,-0.00042724609375,-0.03812010250840103,0.06628478507627733,-0.003481655214272905,-0.026641435746569186,-0.004964863772329409,-0.03487843554466963
11534336,0.15442283172160387,-0.19999999999999954,-0.000213623046875,-0.04782084474572912,0.06622174615040421,-0.003847457148367539,-0.02532707185309846,-0.004895179794402793,-0.034183023613877594
11599872,0.2546672256430611,-0.19999999999999954,0.0,0.06978254108253168,0.06314101713360287,-0.0002902752700038036,-0.01614032762881834,-0.0023886371677690477,-0.02920646601705812
11665408,0.18576553312595934,-0.19999999999999954,0.0,-0.008568140120587486,0.06606294919038191,-0.0007602861574014241,-0.019216831962694414,-0.0044465156679507345,-0.035972985278931446
11730944,0.16639363614376634,-0.19999999999999954,-0.00042724609375,-0.02687547011191782,0.06581604978418909,-0.001128455966409092,-0.018198093595856335,-0.004419045966642443,-0.034913194162072614
11796480,0.15334186959080398,-0.19999999999999954,-0.00042724609375,-0.03837815211591078,0.06589246648945846,-0.0012685040710493922,-0.017668467451585457,-0.005145341194292996,-0.0331030608213041
11862016,0.15111950144637376,-0.19999999999999954,-0.00042724609375,-0.040547135999077,0.06557327628252096,-0.0013782052210444817,-0.01829088161321124,-0.004630294057278661,-0.03251678452943452
11927552,0.24767479242291301,-0.19999999999999954,0.00042724609375,0.060308054846245795,0.062321683479240164,-0.00030435896081826286,-0.018882161421061028,-0.0025984264411818003,-0.028330719884252176
11993088,0.2115825868677348,-0.19999999999999954,0.000213623046875,0.012624622025214194,0.06588438211474568,-0.0007416598518830142,-0.022860144978039898,-0.004572899437334854,-0.03688126371707767
12058624,0.17867902456782758,-0.19999999999999954,0.00042724609375,-0.014876568759063957,0.06641288223909214,-0.0007123731793399202,-0.02126199332997203,-0.0032721971056162147,-0.035149154035025276
12124160,0.1605330667225644,-0.19999999999999954,-0.000213623046875,-0.03457166079169838,0.06569401218439452,-0.0012366649507384864,-0.02133776254777331,-0.003394614448552602,-0.03461787092965096
12189696,0.14766087802127004,-0.19999999999999954,-0.00128173828125,-0.05060376791516319,0.06540124976891093,-0.0018062615126837045,-0.021577292660367675,-0.003439165597228566,-0.03556556804687716
12255232,0.2489245297620073,-0.19999999999999954,-0.000213623046875,0.0560885455342941,0.06103912222897634,-0.000683453716646909,-0.02030367765109986,-0.0029428208285935398,-0.029729446017881855
12320768,0.19907022861298174,-0.19999999999999954,-0.000213623046875,-0.005300615794112673,0.06518542492995039,-0.0014274898376243073,-0.025391802919330075,-0.00498618914753024,-0.03753649556892924
12386304,0.1715373401530087,-0.19999999999999954,0.0,-0.029541587638959754,0.06586140394210815,-0.001978868816877366,-0.02475189170218073,-0.003817525277554523,-0.036392041423823684
12451840,0.15555258037056774,-0.19999999999999954,0.0,-0.04571844414022053,0.065903755457839,-0.0023273855476872995,-0.02374371992482338,-0.0040867117586458335,-0.03701681812526658
12517376,0.14563024253584445,-0.19999999999999954,0.000213623046875,-0.05525701623992063,0.06621605163672939,-0.0028847675675933715,-0.02298713785421569,-0.0043674313856172375,-0.03707759210374206
12582912,0.25746941345278174,-0.19999999999999954,0.0,0.0721827259476413,0.06253371422644705,-0.00034452783268079656,-0.016245756138232537,-0.002293005431056372,-0.02893711112847086
12648448,0.19853194092866033,-0.19999999999999954,0.0,0.0023119767029129434,0.06489411476650275,-0.0008124962378133205,-0.019088175933575258,-0.0044881598150823265,-0.03672446655400563
12713984,0.1727309327106923,-0.19999999999999954,-0.000640869140625,-0.020065588668330747,0.06496929237619042,-0.0007857843575038714,-0.017107663494243752,-0.004418661010276992,-0.0348136096727103
12779520,0.1567861777730286,-0.19999999999999954,0.000213623046875,-0.03561848677054513,0.06461361894616857,-0.0007497763353967457,-0.01702696280699456,-0.004825722953682998,-0.03462941483303439
12845056,0.14117005717707798,-0.19999999999999954,-0.00042724609375,-0.04986518058285583,0.06473827044828795,-0.0008712786416253948,-0.01659726219077129,-0.0043033067813667,-0.033580177929252386
12910592,0.26067166216671467,-0.19999999999999954,-0.00042724609375,0.07472960977611365,0.061884421738795936,-0.0004091998270041586,-0.01696065708893002,-0.002263305400902027,-0.02776442249887623
12976128,0.19658374588470906,-0.19999999999999954,-0.000213623046875,0.00040801064187689917,0.06514078431064263,-0.001227474553616048,-0.021398066557594575,-0.004526071694272105,-0.033952374578802846
13041664,0.16823406447656453,-0.19999999999999954,-0.000213623046875,-0.023938208822073648,0.06476883459254168,-0.0013868622409063391,-0.01903583992680069,-0.004035891362946131,-0.032268863113131374
13107200,0.1552372871665284,-0.19999999999999954,-0.00042724609375,-0.038550531444343505,0.06484157487284392,-0.0015027112185634905,-0.0196998767205514,-0.004737709365144838,-0.03226345372968353
13172736,0.1472067179856822,-0.19999999999999954,0.00042724609375,-0.047685981378890574,0.06454770785057917,-0.0018316097030037781,-0.022190338058862835,-0.00503418345033424,-0.0308116688975133
13238272,0.24363839521538466,-0.19999999999999954,-0.00042724609375,0.04839339762656891,0.06300502983503975,-0.0006798720354481702,-0.025043283585546305,-0.003057080481084995,-0.02903869532747194
13303808,0.1830627553863451,-0.19999999999999954,0.0,-0.022480771398477373,0.06531057087704539,-0.002457819939991168,-0.030502598790917546,-0.0055184284938150086,-0.03237524701398797
13369344,0.16527336998842657,-0.19999999999999954,-0.00042724609375,-0.03579684936266858,0.06431213763426058,-0.0018843635043594986,-0.027894600934814662,-0.004526181088294834,-0.030650080836494453
13434880,0.15080729580949992,-0.19999999999999954,-0.000213623046875,-0.04477271996438503,0.06369536658166908,-0.0013262214670248795,-0.024427808792097494,-0.0038553482827410335,-0.0294523172051413
13500416,0.1498964389320463,-0.19999999999999954,-0.000640869140625,-0.042413751885760576,0.0633173676324077,-0.0011101216377937817,-0.02207608034950681,-0.0030583496154577006,-0.02874376821273472
13565952,0.25177616719156504,-0.19999999999999954,0.000213623046875,0.0669934473989997,0.06115294172195718,-0.0004413720480442862,-0.018148086288420018,-0.0018579049401523662,-0.025701918166305404
13631488,0.20131656050216407,-0.19999999999999954,-0.000213623046875,0.006274124410992954,0.06498775619547814,-0.0009947456296686141,-0.022869087842991576,-0.004018328363599721,-0.03193562066007871
13697024,0.1778113447362557,-0.19999999999999954,0.00042724609375,-0.015425573208176502,0.06552357814507559,-0.0011558924215933075,-0.022871463574119844,-0.0026496851787669584,-0.03251069843827281
13762560,0.164483200176619,-0.19999999999999954,0.0,-0.028974510369152995,0.06568808687734418,-0.0014870428649373935,-0.022570565226487815,-0.002482917669112794,-0.032605159329250455
13828096,0.15070637071039528,-0.19999999999999954,0.000640869140625,-0.04100967804697575,0.06582553897169419,-0.0014602907594962744,-0.021196421075728722,-0.0026662388008844573,-0.03286141040734947
13893632,0.2612305551301688,-0.19999999999999954,0.000213623046875,0.07678042434963572,0.06157769783749245,-0.0002776819848691048,-0.017744046250300016,-0.001936338987434283,-0.02628338306385558
13959168,0.20280799362808466,-0.19999999999999954,0.0,0.009515862948774156,0.0659464527561795,-0.0006815657816332532,-0.02137378219049424,-0.0037056358360132435,-0.033477598961326294
14024704,0.17163820145651698,-0.19999999999999954,-0.000213623046875,-0.018046415531898674,0.06612487218808383,-0.0007566852809759439,-0.019252451238571666,-0.0027276757682557218,-0.03285868042439688
14090240,0.15659129549749196,-0.19999999999999954,0.00042724609375,-0.03377271373028634,0.06613145559094846,-0.0008986382058537856,-0.018979724161908962,-0.0029799790427205153,-0.03406398340302985
14155776,0.1412256333278492,-0.19999999999999954,-0.001708984375,-0.05060013917682227,0.06569371276418678,-0.0010306289818799996,-0.01833640531549463,-0.0031743743620609166,-0.03327974495186936
14221312,0.2525981445796788,-0.19999999999999954,0.000213623046875,0.07128661489696242,0.06260057730833068,-0.00031710864323031274,-0.01587927069340367,-0.0018190661835433275,-0.026110283382877242
14286848,0.196837802301161,-0.19999999999999954,0.0,0.006093943969972315,0.06674894358729944,-0.0006599678536076681,-0.019211340113542974,-0.0037533114482357632,-0.0338681810972048
14352384,0.17241562576964498,-0.19999999999999954,-0.00042724609375,-0.01710686887781776,0.06610204151365906,-0.0007400468962259765,-0.019015553931239992,-0.0028688575239357306,-0.03257358603877947
14417920,0.15309995727147907,-0.19999999999999954,0.0,-0.03852637021918781,0.06626420569955371,-0.0007876961039983144,-0.019539481290848926,-0.0041904464833351085,-0.03337290637136903
14483456,0.14785099087748677,-0.19999999999999954,-0.001068115234375,-0.047371492015372496,0.06554008284001611,-0.0010603461896607769,-0.021046472305897623,-0.004904399247607216,-0.03268725608359091
14548992,0.24131575436331332,-0.19999999999999954,0.000213623046875,0.05897119080873381,0.060912283952347934,-0.00029427576390617105,-0.01630353444488719,-0.001656637448377296,-0.025216020498191938
14614528,0.19212815607897937,-0.19999999999999954,-0.00042724609375,-0.0016931751979427645,0.06726949365111068,-0.0010978314071508066,-0.02220406144624576,-0.0039556167776027,-0.03340572695014998
14680064,0.17108697618823498,-0.19999999999999954,-0.00042724609375,-0.019202625331672607,0.06619609554763883,-0.0009585016177879879,-0.020756494006491266,-0.002901788726376253,-0.031441152954357676
14745600,0.15876873477827758,-0.19999999999999954,0.0,-0.033472276732936734,0.06624278862727806,-0.0009408742589585017,-0.02150827100558672,-0.003612490625528153,-0.03242264593427535
14811136,0.14977885771077126,-0.19999999999999954,-0.000640869140625,-0.040954258271085564,0.06574798538349569,-0.0010269133026667987,-0.020176376769086346,-0.0038140750693855807,-0.030825831287074834
14876672,0.2414423197042197,-0.19999999999999954,0.0,0.05859204971056897,0.061185021011624485,-0.00025512365374424917,-0.016349147772416472,-0.001608483621794221,-0.02582253480068175
14942208,0.19550356885883957,-0.19999999999999954,-0.000213623046875,0.0026834934142243583,0.06629694375442341,-0.0009055513223756861,-0.021076148259453475,-0.0037777280740556307,-0.0331435081170639
15007744,0.1712665045633912,-0.19999999999999954,-0.000213623046875,-0.01773587101342855,0.06578089948743582,-0.0006508007134016225,-0.01860957994358614,-0.0030180999892763793,-0.032290773815475404
15073280,0.15653612825553864,-0.19999999999999954,-0.00042724609375,-0.034888135312939994,0.06585856710444205,-0.00085269474902816,-0.019584713663789444,-0.0040101667000271846,-0.03241059467836749
15138816,0.14747526735300198,-0.19999999999999954,-0.001495361328125,-0.04877105969353579,0.0658775650372263,-0.0010959510113934812,-0.021661196413333528,-0.004974505784048233,-0.032904435822274536
15204352,0.23332069686148316,-0.19999999999999954,0.0,0.042310966206059675,0.061273360857740045,-0.00036769301902950247,-0.021814847619680222,-0.0023476805752125074,-0.027752870177209843
15269888,0.1831501767737791,-0.19999999999999954,-0.000213623046875,-0.018053981787943485,0.0661194839340169,-0.0013761202958448848,-0.02790086380264256,-0.004317094084399287,-0.03351557094720192
15335424,0.17069310951046646,-0.19999999999999954,-0.000213623046875,-0.028806755453842925,0.06577403022674844,-0.001324725327322085,-0.0263556230784161,-0.004727295738121029,-0.032652457390213385
15400960,0.16214048024266958,-0.19999999999999954,-0.001068115234375,-0.03650217907852493,0.06514338648412377,-0.0011971182111665257,-0.024503162712790072,-0.005244109863269841,-0.03177472794777714
15466496,0.15244287624955177,-0.19999999999999954,-0.001708984375,-0.04743780248099938,0.06522347484133206,-0.0013979664981889073,-0.024509612616384402,-0.005662409548676806,-0.03183305315906182
15532032,0.24361068999860436,-0.19999999999999954,0.00042724609375,0.06058903693337925,0.06170089446823113,-0.0003608313401173291,-0.016599545582721476,-0.001982622393825295,-0.026206792455923278
15597568,0.18971918080933392,-0.19999999999999954,0.0,-0.0025634752491896506,0.06627852396923117,-0.0011525113127390796,-0.02140385915117804,-0.004073272555615404,-0.03193225861468818
15663104,0.16932101920247078,-0.19999999999999954,-0.0008544921875,-0.020990376058762195,0.06585718001588248,-0.0010524057033762801,-0.019636312281363644,-0.0035583739772846457,-0.031069134827703238
15728640,0.15884758718311787,-0.19999999999999954,-0.000640869140625,-0.032041893035057,0.06606210136669688,-0.0011325650548315025,-0.02041434896818828,-0.0036090171815885697,-0.031154453332419507
15794176,0.15182766737416387,-0.19999999999999954,-0.002349853515625,-0.03938900420325808,0.06614255046588369,-0.0013429207574517932,-0.019945028296206146,-0.0031894906987872673,-0.03053360884950962
15859712,0.24741794751025736,-0.19999999999999954,0.0,0.06314050866967591,0.061303213151404634,-0.0005392665609633696,-0.0175534389418317,-0.0016580007243192085,-0.025829943973803893
15925248,0.19849562470335513,-0.19999999999999954,0.0,0.005697513176528446,0.0668698460503947,-0.0012714541944660596,-0.0228984684945317,-0.003449975476542022,-0.032048058608779684
15990784,0.17344120633788407,-0.19999999999999954,-0.000640869140625,-0.018349858932197094,0.06665914386394434,-0.0010512118146834837,-0.021647681918693706,-0.0027230838604737073,-0.032388317777076736
16056320,0.16042171942535788,-0.19999999999999954,0.0,-0.031204978509776993,0.06738444202346727,-0.0013183932214815286,-0.021793392559629865,-0.002728674333411618,-0.03317075282393489
16121856,0.14916443871334195,-0.19999999999999954,-0.001495361328125,-0.044646521186223254,0.06735017336905003,-0.0014339250164994155,-0.021804965494084172,-0.002967344640637748,-0.03346320266427938
16187392,0.25631405937019736,-0.19999999999999954,0.000640869140625,0.07239258798654191,0.06294416839955375,-0.00040626551390232635,-0.017898340520332567,-0.0017663324060777086,-0.02743556854693452
16252928,0.19646053691394627,-0.19999999999999954,0.000213623046875,0.005155559560080292,0.0677981439512223,-0.0008264914872597728,-0.022324945413856767,-0.0031231521497829817,-0.0330421527614817
16318464,0.17179079516790807,-0.19999999999999954,-0.00042724609375,-0.02058973616476578,0.06794533034553751,-0.0012765820220010937,-0.021769401122583076,-0.003156242542900145,-0.03369594836840406
16384000,0.15702080528717488,-0.19999999999999954,-0.0008544921875,-0.03496994323359104,0.06818778871092945,-0.0015987969909474486,-0.021069761671242304,-0.0033007272832037415,-0.0333563363092253
16449536,0.14394344127504155,-0.19999999999999954,-0.001922607421875,-0.04885889200522797,0.06790622242260724,-0.0018401648176222807,-0.020700603461591527,-0.003161643975545303,-0.0330974668613635
16515072,0.24973143788520247,-0.19999999999999954,0.00042724609375,0.06543295409937855,0.062348976789508015,-0.0003433193317050609,-0.016766922730312217,-0.0019501383103488479,-0.028014325071126223
16580608,0.19283890386577696,-0.19999999999999954,-0.000640869140625,-0.0011490927245176863,0.06746887339977548,-0.001205501633194217,-0.021857645479030907,-0.003551640767909703,-0.03420266903412994
16646144,0.17053648317232728,-0.19999999999999954,0.0,-0.01948149307827407,0.06714220764115453,-0.0012078970630682306,-0.020751330041093752,-0.0030687047146784607,-0.032133578992215917
16711680,0.16163924313150346,-0.19999999999999954,0.00042724609375,-0.027608244854491204,0.06715254738810472,-0.0012109746921851183,-0.02098486543400213,-0.003370752010596334,-0.03126034195884131
16777216,0.15030631248373538,-0.19999999999999954,0.0008544921875,-0.039719206986774225,0.06783618632471189,-0.0019157990136591252,-0.022557586882612668,-0.003565852677638759,-0.030676925598527305
16842752,0.2433875409187749,-0.19999999999999954,0.0,0.05655930934881326,0.06245095451595262,-0.0005749792409233123,-0.020263015358068515,-0.002075744774629129,-0.026365447105490603
16908288,0.19441924209240824,-0.19999999999999954,0.000213623046875,-0.0023357605878118193,0.06803002418018878,-0.0013485692179528996,-0.025557393732015043,-0.004202585461825947,-0.033890099919517525
16973824,0.1715627731755376,-0.19999999999999954,0.0,-0.02298230446103844,0.0683690527221188,-0.0015412044413096737,-0.024440673252684064,-0.003033795434021158,-0.03389896481530741
17039360,0.15974530251696706,-0.19999999999999954,0.000213623046875,-0.03268478687823517,0.06832421518629417,-0.0017731550642565708,-0.022628808495937847,-0.003521009979522205,-0.033044951502233744
17104896,0.15676780010107905,-0.19999999999999954,0.0,-0.03538484413002152,0.06862276955507696,-0.001857268077401386,-0.023107551009161398,-0.0036655290277849417,-0.032147110847290605
17170432,0.24741258507128805,-0.19999999999999954,0.00042724609375,0.06401792649558047,0.06465735496021807,-0.00036041578653112083,-0.018605188321089372,-0.001863927028807666,-0.02764972666045651
17235968,0.18845121562480927,-0.19999999999999954,0.0,-0.0030340690100274514,0.06850162975024432,-0.0011394481953175273,-0.023484223027480766,-0.0036641157548729097,-0.0316999248607317
17301504,0.17282892111688852,-0.19999999999999954,-0.000640869140625,-0.018168651573432726,0.06794916943181306,-0.001084410350813414,-0.022287924657575786,-0.0027019712233595783,-0.032233456324320287
17367040,0.16589024767745286,-0.19999999999999954,-0.00042724609375,-0.026008827164332615,0.0680073804105632,-0.001218875011545606,-0.02201031665026676,-0.003130885839709663,-0.03311819325608667
17432576,0.15722155175171793,-0.19999999999999954,-0.00128173828125,-0.033665603725239635,0.06733122820151038,-0.0013641269033541903,-0.020876453883829527,-0.0030024411826161668,-0.03170041767589282
